resultId;constrocturId;driverId;raceId;points;laps;fastestLapTime;fastestLapSpeed;rank;iddate;circuitld
24382;5;826;1018;0;70;1:09.498;223.672;18;2024;70
24383;3;847;1018;0;69;1:09.926;222.303;19;2024;70
24384;210;825;1018;0;69;1:08.903;225.604;10;2024;70
24385;3;9;1018;0;68;1:10.964;219.051;20;2024;70
24386;131;1;1019;26;52;1:27.369;242.735;1;2026;9
24387;131;822;1019;18;52;1:27.406;242.633;2;2026;9
24388;6;844;1019;15;52;1:29.313;237.452;5;2026;9
24389;9;842;1019;12;52;1:29.544;236.839;8;2026;9
24390;9;830;1019;10;52;1:29.272;237.561;4;2026;9
24391;1;832;1019;8;52;1:29.757;236.277;11;2026;9
24392;4;817;1019;6;52;1:29.624;236.628;9;2026;9
24393;51;8;1019;4;52;1:30.034;235.551;14;2026;9
24394;5;826;1019;2;52;1:29.910;235.875;12;2026;9
24395;4;807;1019;1;52;1:29.949;235.773;13;2026;9
24396;1;846;1019;0;52;1:29.636;236.596;10;2026;9
24397;5;848;1019;0;52;1:30.872;233.378;15;2026;9
24398;211;840;1019;0;52;1:29.390;237.248;6;2026;9
24399;3;847;1019;0;51;1:31.013;233.017;16;2026;9
24400;3;9;1019;0;51;1:31.509;231.754;17;2026;9
24401;6;20;1019;0;51;1:28.733;239.004;3;2026;9
24402;211;815;1019;0;51;1:29.456;237.072;7;2026;9
24403;51;841;1019;0;18;1:32.464;229.36;18;2026;9
24404;210;154;1019;0;9;1:34.350;224.775;20;2026;9
24405;210;825;1019;0;6;1:33.425;227.001;19;2026;9
24406;9;830;1020;26;64;1:16.645;214.839;1;2028;10
24407;6;20;1020;18;64;1:16.794;214.423;2;2028;10
24408;5;826;1020;15;64;1:17.708;211.9;6;2028;10
24409;211;840;1020;12;64;1:17.831;211.566;8;2028;10
24410;1;832;1020;10;64;1:17.841;211.538;9;2028;10
24411;5;848;1020;8;64;1:17.850;211.514;10;2028;10
24412;210;154;1020;6;64;1:17.746;211.797;7;2028;10
24413;210;825;1020;4;64;1:17.507;212.45;5;2028;10
24414;131;1;1020;2;64;1:18.811;208.935;12;2028;10
24415;3;9;1020;1;64;1:19.062;208.271;13;2028;10
24416;3;847;1020;0;64;1:17.485;212.51;3;2028;10
24417;51;8;1020;0;64;1:19.563;206.96;15;2028;10
24418;51;841;1020;0;64;1:19.300;207.646;14;2028;10
24419;9;842;1020;0;61;1:17.495;212.483;4;2028;10
24420;131;822;1020;0;56;1:18.272;210.374;11;2028;10
24421;4;807;1020;0;39;1:29.576;183.826;17;2028;10
24422;6;844;1020;0;27;1:27.697;187.764;16;2028;10
24423;1;846;1020;0;25;1:31.081;180.788;18;2028;10
24424;4;817;1020;0;13;1:32.654;177.719;19;2028;10
24426;131;1;1021;25;70;1:18.528;200.84;2;2030;11
24427;9;830;1021;19;70;1:17.103;204.552;1;2030;11
24428;6;20;1021;15;70;1:19.786;197.673;4;2030;11
24429;6;844;1021;12;70;1:20.493;195.937;5;2030;11
24430;1;832;1021;10;69;1:21.002;194.706;10;2030;11
24431;9;842;1021;8;69;1:21.045;194.602;12;2030;11
24432;51;8;1021;6;69;1:20.880;195.0;9;2030;11
24433;131;822;1021;4;69;1:19.331;198.807;3;2030;11
24434;1;846;1021;2;69;1:21.188;194.26;13;2030;11
24435;5;848;1021;1;69;1:20.621;195.626;7;2030;11
24436;211;815;1021;0;69;1:21.734;192.962;15;2030;11
24437;4;807;1021;0;69;1:21.650;193.161;14;2030;11
24438;210;825;1021;0;69;1:21.008;194.691;11;2030;11
24439;4;817;1021;0;69;1:20.839;195.098;8;2030;11
24440;5;826;1021;0;68;1:21.932;192.496;16;2030;11
24441;3;847;1021;0;68;1:22.386;191.435;17;2030;11
24442;211;840;1021;0;68;1:20.603;195.67;6;2030;11
24443;51;841;1021;0;68;1:23.134;189.712;19;2030;11
24444;3;9;1021;0;67;1:23.436;189.026;20;2030;11
24445;210;154;1021;0;49;1:22.809;190.457;18;2030;11
24446;6;844;1022;25;44;1:46.664;236.39;4;2032;13
24447;131;1;1022;18;44;1:46.580;236.577;3;2032;13
24448;131;822;1022;15;44;1:46.465;236.832;2;2032;13
24449;6;20;1022;13;44;1:46.409;236.957;1;2032;13
24450;9;848;1022;10;44;1:47.507;234.537;5;2032;13
24451;211;815;1022;8;44;1:48.781;231.79;13;2032;13
24452;5;826;1022;6;44;1:48.143;233.157;7;2032;13
24453;4;807;1022;4;44;1:48.349;232.714;9;2032;13
24454;5;842;1022;2;44;1:49.700;229.848;17;2032;13
24455;211;840;1022;1;44;1:48.357;232.697;10;2032;13
24456;1;846;1022;0;43;1:48.321;232.774;8;2032;13
24457;210;825;1022;0;43;1:48.677;232.012;11;2032;13
24458;210;154;1022;0;43;1:49.274;230.744;16;2032;13
24459;4;817;1022;0;43;1:50.451;228.285;18;2032;13
24460;3;847;1022;0;43;1:48.860;231.622;14;2032;13
24461;51;8;1022;0;43;1:48.753;231.85;12;2032;13
24462;3;9;1022;0;43;1:49.220;230.858;15;2032;13
24463;51;841;1022;0;42;1:47.560;234.421;6;2032;13
24466;6;844;1023;25;53;1:23.009;251.235;4;2034;14
24467;131;822;1023;18;53;1:22.859;251.69;3;2034;14
24468;131;1;1023;16;53;1:21.779;255.014;1;2034;14
24469;4;817;1023;12;53;1:23.466;249.859;7;2034;14
24470;4;807;1023;10;53;1:23.641;249.337;8;2034;14
24471;9;848;1023;8;53;1:23.364;250.165;6;2034;14
24472;211;815;1023;6;53;1:23.770;248.953;9;2034;14
24473;9;830;1023;4;53;1:23.143;250.83;5;2034;14
24474;51;841;1023;2;52;1:24.503;246.793;15;2034;14
24475;1;846;1023;1;52;1:24.044;248.141;11;2034;14
24476;5;842;1023;0;52;1:23.885;248.611;10;2034;14
24477;211;840;1023;0;52;1:24.165;247.784;12;2034;14
24478;6;20;1023;0;52;1:22.799;251.872;2;2034;14
24479;3;847;1023;0;52;1:24.842;245.807;16;2034;14
24480;51;8;1023;0;52;1:24.419;247.039;13;2034;14
24481;210;154;1023;0;52;1:24.985;245.393;17;2034;14
24482;3;9;1023;0;51;1:24.989;245.382;18;2034;14
24483;210;825;1023;0;43;1:24.443;246.968;14;2034;14
24484;5;826;1023;0;29;1:25.772;243.142;20;2034;14
24485;1;832;1023;0;27;1:25.637;243.525;19;2034;14
24486;6;20;1024;25;61;1:44.802;173.916;5;2036;15
24487;6;844;1024;18;61;1:44.723;174.047;4;2036;15
24488;9;830;1024;15;61;1:45.176;173.298;8;2036;15
24489;131;1;1024;12;61;1:44.914;173.73;7;2036;15
24490;131;822;1024;10;61;1:43.534;176.046;2;2036;15
24491;9;848;1024;8;61;1:45.260;173.159;9;2036;15
24492;1;846;1024;6;61;1:45.716;172.412;11;2036;15
24493;5;842;1024;4;61;1:45.769;172.326;13;2036;15
24494;4;807;1024;2;61;1:45.765;172.333;12;2036;15
24495;51;841;1024;1;61;1:45.630;172.553;10;2036;15
24496;210;154;1024;0;61;1:46.274;171.507;16;2036;15
24497;1;832;1024;0;61;1:45.969;172.001;15;2036;15
24498;211;840;1024;0;61;1:44.896;173.76;6;2036;15
24499;4;817;1024;0;61;1:45.915;172.088;14;2036;15
24500;5;826;1024;0;61;1:44.371;174.634;3;2036;15
24501;3;9;1024;0;61;1:46.793;170.674;18;2036;15
24502;210;825;1024;0;61;1:42.301;178.168;1;2036;15
24503;51;8;1024;0;49;1:47.062;170.245;19;2036;15
24504;211;815;1024;0;42;1:46.683;170.85;17;2036;15
24505;3;847;1024;0;34;1:48.285;168.322;20;2036;15
24506;131;1;1025;26;53;1:35.761;219.847;1;2038;71
24507;131;822;1025;18;53;1:36.316;218.58;3;2038;71
24508;6;844;1025;15;53;1:36.193;218.86;2;2038;71
24509;9;830;1025;12;53;1:36.937;217.18;5;2038;71
24510;9;848;1025;10;53;1:36.762;217.573;4;2038;71
24511;1;832;1025;8;53;1:38.020;214.78;6;2038;71
24512;211;815;1025;6;53;1:38.043;214.73;7;2038;71
24513;1;846;1025;4;53;1:38.301;214.166;11;2038;71
24514;210;825;1025;2;53;1:38.130;214.539;8;2038;71
24515;4;807;1025;1;53;1:38.519;213.692;12;2038;71
24516;211;840;1025;0;53;1:38.611;213.493;15;2038;71
24517;5;826;1025;0;53;1:38.228;214.325;9;2038;71
24518;51;8;1025;0;53;1:38.589;213.541;13;2038;71
24519;5;842;1025;0;53;1:38.606;213.504;14;2038;71
24520;51;841;1025;0;53;1:38.696;213.309;16;2038;71
24521;3;9;1025;0;28;1:42.327;205.74;19;2038;71
24522;3;847;1025;0;27;1:41.705;206.998;18;2038;71
24523;6;20;1025;0;26;1:38.245;214.288;10;2038;71
24524;4;817;1025;0;24;1:41.284;207.859;17;2038;71
24526;131;822;1026;25;52;1:31.862;227.571;4;2040;22
24527;6;20;1026;18;52;1:32.122;226.929;5;2040;22
24528;131;1;1026;16;52;1:30.983;229.77;1;2040;22
24529;9;848;1026;12;52;1:32.775;225.332;8;2040;22
24530;1;832;1026;10;52;1:33.563;223.434;12;2040;22
24531;6;844;1026;8;51;1:31.611;228.195;2;2040;22
24532;5;842;1026;6;51;1:35.321;219.313;17;2040;22
24533;211;815;1026;4;51;1:32.621;225.706;7;2040;22
24534;211;840;1026;2;51;1:34.713;220.721;14;2040;22
24535;5;826;1026;1;51;1:33.239;224.21;10;2040;22
24536;1;846;1026;0;51;1:34.116;222.121;13;2040;22
24537;51;8;1026;0;51;1:33.190;224.328;9;2040;22
24538;210;154;1026;0;51;1:34.988;220.082;16;2040;22
24539;51;841;1026;0;51;1:32.369;226.322;6;2040;22
24540;210;825;1026;0;51;1:31.732;227.894;3;2040;22
24541;3;847;1026;0;50;1:35.458;218.998;18;2040;22
24542;3;9;1026;0;50;1:36.332;217.012;19;2040;22
24543;9;830;1026;0;14;1:37.249;214.965;20;2040;22
24544;4;817;1026;0;51;1:33.481;223.63;11;2040;22
24545;4;807;1026;0;51;1:34.921;220.237;15;2040;22
24546;131;1;1027;25;71;1:19.461;194.993;4;2042;32
24547;6;20;1027;18;71;1:19.381;195.19;3;2042;32
24548;131;822;1027;15;71;1:19.494;194.912;5;2042;32
24549;6;844;1027;13;71;1:19.232;195.557;1;2042;32
24550;9;848;1027;10;71;1:19.325;195.328;2;2042;32
24551;9;830;1027;8;71;1:20.406;192.702;11;2042;32
24552;211;815;1027;6;71;1:20.485;192.512;12;2042;32
24553;4;817;1027;4;71;1:20.146;193.327;9;2042;32
24554;5;842;1027;2;70;1:19.530;194.824;6;2042;32
24555;4;807;1027;1;70;1:20.791;191.783;14;2042;32
24556;5;826;1027;0;70;1:19.905;193.91;7;2042;32
24557;211;840;1027;0;70;1:20.922;191.473;15;2042;32
24558;1;832;1027;0;70;1:20.311;192.929;10;2042;32
24559;51;841;1027;0;70;1:21.014;191.255;16;2042;32
24560;210;825;1027;0;69;1:21.682;189.691;20;2042;32
24561;3;847;1027;0;69;1:21.286;190.615;17;2042;32
24562;210;154;1027;0;69;1:21.581;189.926;18;2042;32
24563;3;9;1027;0;69;1:20.696;192.009;13;2042;32
24564;51;8;1027;0;58;1:20.082;193.481;8;2042;32
24565;1;846;1027;0;48;1:21.643;189.782;19;2042;32
24626;131;822;1031;25;71;1:07.657;229.758;2;2050;70
24566;131;822;1028;25;56;1:36.957;204.696;2;2044;69
24567;131;1;1028;18;56;1:38.446;201.6;7;2044;69
24568;9;830;1028;15;56;1:38.214;202.077;5;2044;69
24569;6;844;1028;13;56;1:36.169;206.374;1;2044;69
24570;9;848;1028;10;56;1:38.029;202.458;3;2044;69
24571;4;817;1028;8;56;1:40.564;197.354;14;2044;69
24572;1;846;1028;6;56;1:38.074;202.365;4;2044;69
24573;1;832;1028;4;55;1:40.844;196.806;15;2044;69
24574;4;807;1028;2;55;1:38.437;201.619;6;2044;69
24575;211;815;1028;1;55;1:40.165;198.141;11;2044;69
24576;51;8;1028;0;55;1:39.608;199.249;9;2044;69
24577;5;826;1028;0;55;1:38.969;200.535;8;2044;69
24578;211;840;1028;0;55;1:40.380;197.716;13;2044;69
24579;51;841;1028;0;55;1:39.964;198.539;10;2044;69
24580;210;154;1028;0;55;1:41.270;195.979;18;2044;69
24581;5;842;1028;0;54;1:40.850;196.795;16;2044;69
24582;3;847;1028;0;54;1:41.239;196.039;17;2044;69
24583;210;825;1028;0;52;1:40.347;197.781;12;2044;69
24584;3;9;1028;0;31;1:43.830;191.147;20;2044;69
24585;6;20;1028;0;7;1:42.165;194.262;19;2044;69
24586;9;830;1029;25;71;1:10.862;218.909;2;2046;18
24587;5;842;1029;18;71;1:12.425;214.185;9;2046;18
24588;1;832;1029;15;71;1:13.158;212.039;16;2046;18
24589;51;8;1029;12;71;1:13.135;212.106;15;2046;18
24590;51;841;1029;10;71;1:13.020;212.44;14;2046;18
24591;4;817;1029;8;71;1:12.733;213.278;11;2046;18
24592;131;1;1029;6;71;1:11.082;218.232;3;2046;18
24593;1;846;1029;4;71;1:12.328;214.472;7;2046;18
24594;211;815;1029;2;71;1:12.840;212.965;12;2046;18
24595;5;826;1029;1;71;1:12.385;214.304;8;2046;18
24596;210;825;1029;0;71;1:13.262;211.738;17;2046;18
24597;3;847;1029;0;71;1:13.752;210.331;19;2046;18
24598;210;154;1029;0;71;1:13.619;210.711;18;2046;18
24599;9;848;1029;0;71;1:11.087;218.217;4;2046;18
24600;4;807;1029;0;71;1:12.934;212.69;13;2046;18
24601;3;9;1029;0;70;1:14.553;208.072;20;2046;18
24602;6;20;1029;0;65;1:11.384;217.309;5;2046;18
24603;6;844;1029;0;65;1:11.423;217.19;6;2046;18
24604;211;840;1029;0;65;1:12.603;213.66;10;2046;18
24605;131;822;1029;0;51;1:10.698;219.417;1;2046;18
24606;131;1;1030;26;55;1:39.283;201.387;1;2048;24
24607;9;830;1030;18;55;1:41.119;197.731;5;2048;24
24608;6;844;1030;15;55;1:40.442;199.064;4;2048;24
24609;131;822;1030;12;55;1:39.715;200.515;2;2048;24
24610;6;20;1030;10;55;1:40.128;199.688;3;2048;24
24611;9;848;1030;8;55;1:42.219;195.603;8;2048;24
24612;211;815;1030;6;54;1:42.639;194.803;11;2048;24
24613;1;846;1030;4;54;1:43.026;194.071;12;2048;24
24614;5;826;1030;2;54;1:42.222;195.597;9;2048;24
24615;1;832;1030;1;54;1:41.294;197.389;7;2048;24
24616;4;817;1030;0;54;1:41.190;197.592;6;2048;24
24617;4;807;1030;0;54;1:43.274;193.605;16;2048;24
24618;51;8;1030;0;54;1:43.142;193.853;14;2048;24
24619;210;825;1030;0;54;1:43.790;192.642;19;2048;24
24620;210;154;1030;0;54;1:43.666;192.873;18;2048;24
24621;51;841;1030;0;54;1:43.256;193.639;15;2048;24
24622;3;847;1030;0;54;1:43.074;193.981;13;2048;24
24623;5;842;1030;0;53;1:42.414;195.231;10;2048;24
24624;3;9;1030;0;53;1:44.500;191.333;20;2048;24
24625;211;840;1030;0;45;1:43.326;193.507;17;2048;24
24627;6;844;1031;18;71;1:07.901;228.933;4;2050;70
24628;1;846;1031;16;71;1:07.475;230.378;1;2050;70
24629;131;1;1031;12;71;1:07.712;229.572;3;2050;70
24630;1;832;1031;10;71;1:07.974;228.687;5;2050;70
24631;211;815;1031;8;71;1:08.305;227.579;6;2050;70
24632;213;842;1031;6;71;1:09.025;225.205;11;2050;70
24633;4;839;1031;4;71;1:08.932;225.509;10;2050;70
24634;51;841;1031;2;71;1:08.796;225.954;9;2050;70
24635;6;20;1031;1;71;1:08.623;226.524;8;2050;70
24636;3;849;1031;0;71;1:09.662;223.146;16;2050;70
24637;213;826;1031;0;69;1:09.135;224.847;13;2050;70
24638;9;848;1031;0;67;1:08.432;227.156;7;2050;70
24639;51;8;1031;0;53;1:09.031;225.185;12;2050;70
24640;3;847;1031;0;49;1:09.317;224.256;14;2050;70
24641;210;154;1031;0;49;1:10.228;221.347;17;2050;70
24642;210;825;1031;0;24;1:10.720;219.807;20;2050;70
24643;211;840;1031;0;20;1:10.326;221.039;18;2050;70
24644;4;817;1031;0;17;1:10.610;220.15;19;2050;70
24645;9;830;1031;0;11;1:09.351;224.146;15;2050;70
24646;131;1;1032;25;71;1:06.719;232.989;3;2052;70
24647;131;822;1032;18;71;1:07.534;230.177;7;2052;70
24648;9;830;1032;15;71;1:06.145;235.01;2;2052;70
24649;9;848;1032;12;71;1:07.299;230.981;6;2052;70
24650;1;846;1032;10;71;1:07.193;231.345;5;2052;70
24651;211;815;1032;8;71;1:07.188;231.362;4;2052;70
24652;211;840;1032;6;71;1:07.833;229.162;10;2052;70
24653;4;817;1032;4;71;1:07.832;229.166;9;2052;70
24654;1;832;1032;3;70;1:05.619;236.894;1;2052;70
24655;213;826;1032;1;70;1:08.378;227.336;13;2052;70
24656;51;8;1032;0;70;1:08.382;227.322;14;2052;70
24657;210;825;1032;0;70;1:08.009;228.569;11;2052;70
24658;210;154;1032;0;70;1:08.047;228.442;12;2052;70
24659;51;841;1032;0;70;1:08.512;226.891;15;2052;70
24660;213;842;1032;0;70;1:07.827;229.183;8;2052;70
24661;3;847;1032;0;69;1:08.601;226.597;16;2052;70
24662;3;849;1032;0;69;1:08.806;225.922;17;2052;70
24663;4;839;1032;0;25;1:09.321;224.243;18;2052;70
24664;6;844;1032;0;4;1:35.379;162.979;19;2052;70
24666;131;1;1033;26;70;1:16.627;205.823;1;2054;11
24667;9;830;1033;18;70;1:19.184;199.176;4;2054;11
24668;131;822;1033;15;70;1:17.665;203.072;2;2054;11
24669;211;840;1033;12;70;1:18.973;199.708;3;2054;11
24670;9;848;1033;10;70;1:19.440;198.534;5;2054;11
24671;6;20;1033;8;69;1:20.363;196.254;14;2054;11
24672;211;815;1033;6;69;1:20.090;196.923;10;2054;11
24673;4;817;1033;4;69;1:19.532;198.305;7;2054;11
24674;1;832;1033;2;69;1:20.477;195.976;15;2054;11
24675;210;825;1033;1;69;1:19.457;198.492;6;2054;11
24676;6;844;1033;0;69;1:20.821;195.142;16;2054;11
24677;213;826;1033;0;69;1:20.946;194.841;18;2054;11
24678;1;846;1033;0;69;1:19.945;197.28;8;2054;11
24679;4;839;1033;0;69;1:20.261;196.503;13;2054;11
24680;51;8;1033;0;69;1:20.889;194.978;17;2054;11
24681;210;154;1033;0;69;1:20.232;196.574;12;2054;11
24682;51;841;1033;0;69;1:20.096;196.908;11;2054;11
24683;3;847;1033;0;69;1:19.984;197.184;9;2054;11
24684;3;849;1033;0;65;1:21.198;194.236;19;2054;11
24685;213;842;1033;0;15;1:23.939;187.893;20;2054;11
24686;131;1;1034;25;52;1:29.238;237.652;3;2056;9
24687;9;830;1034;19;52;1:27.097;243.494;1;2056;9
24688;6;844;1034;15;52;1:29.813;236.13;9;2056;9
24689;4;817;1034;12;52;1:29.482;237.004;5;2056;9
24690;1;846;1034;10;52;1:30.058;235.488;12;2056;9
24691;4;839;1034;8;52;1:29.491;236.98;6;2056;9
24692;213;842;1034;6;52;1:29.603;236.684;7;2056;9
24693;9;848;1034;4;52;1:28.689;239.123;2;2056;9
24694;211;840;1034;2;52;1:30.475;234.402;13;2056;9
24695;6;20;1034;1;52;1:30.537;234.242;15;2056;9
24696;131;822;1034;0;52;1:29.265;237.58;4;2056;9
24697;3;847;1034;0;52;1:30.862;233.404;16;2056;9
24698;1;832;1034;0;52;1:29.948;235.776;10;2056;9
24699;51;841;1034;0;52;1:30.977;233.109;17;2056;9
24700;3;849;1034;0;52;1:30.501;234.335;14;2056;9
24701;210;154;1034;0;52;1:29.782;236.212;8;2056;9
24702;51;8;1034;0;51;1:29.973;235.71;11;2056;9
24703;213;826;1034;0;11;1:32.443;229.412;18;2056;9
24706;9;830;1035;25;52;1:29.465;237.049;2;2058;9
24707;131;1;1035;19;52;1:28.451;239.766;1;2058;9
24708;131;822;1035;15;52;1:29.765;236.256;4;2058;9
24709;6;844;1035;12;52;1:30.552;234.203;8;2058;9
24710;9;848;1035;10;52;1:29.477;237.017;3;2058;9
24711;211;840;1035;8;52;1:30.877;233.365;15;2058;9
24712;211;807;1035;6;52;1:30.087;235.412;6;2058;9
24713;4;839;1035;4;52;1:30.575;234.144;10;2058;9
24714;1;846;1035;2;52;1:30.698;233.826;11;2058;9
24715;213;826;1035;1;52;1:30.738;233.723;12;2058;9
24716;213;842;1035;0;52;1:30.092;235.399;7;2058;9
24717;6;20;1035;0;52;1:30.785;233.602;13;2058;9
24718;1;832;1035;0;52;1:30.556;234.193;9;2058;9
24719;4;817;1035;0;51;1:31.168;232.621;16;2058;9
24720;51;8;1035;0;51;1:31.756;231.13;18;2058;9
24721;210;154;1035;0;51;1:30.793;233.581;14;2058;9
24722;51;841;1035;0;51;1:31.826;230.954;19;2058;9
24723;3;847;1035;0;51;1:31.408;232.01;17;2058;9
24724;3;849;1035;0;51;1:29.950;235.77;5;2058;9
24725;210;825;1035;0;43;1:31.830;230.944;20;2058;9
24726;131;1;1036;25;66;1:19.822;209.942;2;2060;4
24727;9;830;1036;18;66;1:21.477;205.677;4;2060;4
24728;131;822;1036;16;66;1:18.183;214.343;1;2060;4
24729;211;840;1036;12;65;1:22.024;204.306;8;2060;4
24730;211;815;1036;10;65;1:22.515;203.09;16;2060;4
24731;1;832;1036;8;65;1:21.771;204.938;5;2060;4
24732;6;20;1036;6;65;1:22.707;202.618;18;2060;4
24733;9;848;1036;4;65;1:22.194;203.883;11;2060;4
24734;213;842;1036;2;65;1:22.543;203.021;17;2060;4
24735;1;846;1036;1;65;1:22.392;203.393;13;2060;4
24736;4;817;1036;0;65;1:22.464;203.215;14;2060;4
24737;213;826;1036;0;65;1:22.336;203.531;12;2060;4
24738;4;839;1036;0;65;1:22.174;203.933;10;2060;4
24739;51;8;1036;0;65;1:21.888;204.645;7;2060;4
24740;210;825;1036;0;65;1:23.474;200.757;19;2060;4
24741;51;841;1036;0;65;1:21.801;204.863;6;2060;4
24742;3;847;1036;0;65;1:22.503;203.119;15;2060;4
24743;3;849;1036;0;64;1:22.030;204.291;9;2060;4
24744;210;154;1036;0;64;1:20.409;208.409;3;2060;4
24745;6;844;1036;0;38;1:23.968;199.576;20;2060;4
24746;131;1;1037;25;44;1:47.758;233.99;2;2062;13
24747;131;822;1037;18;44;1:47.983;233.503;5;2062;13
24748;9;830;1037;15;44;1:48.305;232.809;8;2062;13
24749;4;817;1037;13;44;1:47.483;234.589;1;2062;13
24750;4;839;1037;10;44;1:48.540;232.305;10;2062;13
24751;9;848;1037;8;44;1:48.736;231.886;12;2062;13
24752;1;846;1037;6;44;1:48.552;232.279;11;2062;13
24753;213;842;1037;4;44;1:47.839;233.815;3;2062;13
24754;211;840;1037;2;44;1:49.136;231.036;13;2062;13
24755;211;815;1037;1;44;1:48.389;232.628;9;2062;13
24756;213;826;1037;0;44;1:49.832;229.572;15;2062;13
24757;51;8;1037;0;44;1:49.822;229.593;14;2062;13
24758;6;20;1037;0;44;1:49.958;229.309;16;2062;13
24759;6;844;1037;0;44;1:47.840;233.813;4;2062;13
24760;210;154;1037;0;44;1:50.018;229.184;17;2062;13
24761;3;849;1037;0;44;1:48.048;233.362;6;2062;13
24762;210;825;1037;0;44;1:48.083;233.287;7;2062;13
24763;51;841;1037;0;9;1:51.793;225.545;19;2062;13
24764;3;847;1037;0;9;1:51.754;225.624;18;2062;13
24766;213;842;1038;25;53;1:24.037;248.162;6;2064;14
24767;1;832;1038;18;53;1:23.882;248.62;2;2064;14
24768;211;840;1038;15;53;1:23.897;248.576;3;2064;14
24769;1;846;1038;12;53;1:24.232;247.587;7;2064;14
24770;131;822;1038;10;53;1:23.961;248.386;5;2064;14
24771;4;817;1038;8;53;1:23.898;248.573;4;2064;14
24772;131;1;1038;7;53;1:22.746;252.033;1;2064;14
24773;4;839;1038;4;53;1:24.490;246.831;11;2064;14
24774;213;826;1038;2;53;1:24.479;246.863;10;2064;14
24775;211;815;1038;1;53;1:24.336;247.282;8;2064;14
24776;3;849;1038;0;53;1:24.999;245.353;16;2064;14
24777;210;154;1038;0;53;1:24.785;245.972;12;2064;14
24778;51;8;1038;0;53;1:24.835;245.827;13;2064;14
24779;3;847;1038;0;53;1:24.421;247.033;9;2064;14
24780;9;848;1038;0;53;1:24.926;245.564;15;2064;14
24781;51;841;1038;0;53;1:24.856;245.766;14;2064;14
24782;9;830;1038;0;30;1:25.539;243.804;17;2064;14
24783;6;844;1038;0;23;1:26.026;242.424;19;2064;14
24784;210;825;1038;0;17;1:25.787;243.099;18;2064;14
24785;6;20;1038;0;6;1:27.107;239.415;20;2064;14
24786;131;1;1039;26;59;1:18.833;239.518;1;2066;76
24787;131;822;1039;18;59;1:19.432;237.712;2;2066;76
24788;9;848;1039;15;59;1:20.039;235.909;3;2066;76
24789;4;817;1039;12;59;1:20.426;234.774;4;2066;76
24790;211;815;1039;10;59;1:20.632;234.175;5;2066;76
24791;1;846;1039;8;59;1:21.198;232.542;7;2066;76
24792;213;826;1039;6;59;1:21.458;231.8;10;2066;76
24793;6;844;1039;4;59;1:21.229;232.453;9;2066;76
24794;51;8;1039;2;59;1:21.164;232.64;6;2066;76
24795;6;20;1039;1;59;1:21.202;232.531;8;2066;76
24796;3;847;1039;0;59;1:21.645;231.269;11;2066;76
24797;210;154;1039;0;59;1:22.263;229.532;13;2066;76
24798;211;840;1039;0;42;1:22.068;230.077;12;2066;76
24799;4;839;1039;0;7;2:11.793;143.27;15;2066;76
24800;3;849;1039;0;6;2:11.365;143.736;14;2066;76
24801;210;825;1039;0;5;2:13.812;141.108;17;2066;76
24802;51;841;1039;0;5;2:13.809;141.111;16;2066;76
24803;1;832;1039;0;5;2:14.103;140.802;18;2066;76
24806;131;822;1040;26;53;1:37.030;216.972;1;2068;71
24807;9;830;1040;18;53;1:37.332;216.298;3;2068;71
24808;131;1;1040;15;53;1:38.075;214.66;7;2068;71
24809;211;815;1040;12;53;1:38.141;214.515;8;2068;71
24810;4;817;1040;10;53;1:37.886;215.074;6;2068;71
24811;6;844;1040;8;53;1:39.053;212.54;11;2068;71
24812;4;839;1040;6;53;1:39.216;212.191;13;2068;71
24813;213;826;1040;4;53;1:39.133;212.369;12;2068;71
24814;213;842;1040;2;53;1:37.231;216.523;2;2068;71
24815;9;848;1040;1;53;1:38.377;214.001;9;2068;71
24816;51;841;1040;0;52;1:39.766;211.021;16;2068;71
24817;210;825;1040;0;52;1:40.380;209.731;17;2068;71
24818;6;20;1040;0;52;1:39.588;211.398;14;2068;71
24819;51;8;1040;0;52;1:38.858;212.96;10;2068;71
24820;1;846;1040;0;52;1:37.377;216.198;5;2068;71
24821;3;849;1040;0;52;1:41.044;208.352;18;2068;71
24822;210;154;1040;0;52;1:39.614;211.343;15;2068;71
24823;3;847;1040;0;52;1:37.352;216.254;4;2068;71
24826;131;1;1041;25;60;1:28.145;210.253;2;2070;20
24827;9;830;1041;19;60;1:28.139;210.267;1;2070;20
24828;4;817;1041;15;60;1:29.584;206.876;3;2070;20
24829;211;815;1041;12;60;1:29.700;206.608;4;2070;20
24830;1;832;1041;10;60;1:30.129;205.625;6;2070;20
24831;213;842;1041;8;60;1:30.110;205.668;5;2070;20
24832;6;844;1041;6;60;1:30.712;204.303;10;2070;20
24833;211;807;1041;4;60;1:30.733;204.256;11;2070;20
24834;210;154;1041;2;60;1:31.562;202.407;14;2070;20
24835;51;841;1041;1;60;1:30.909;203.861;12;2070;20
24836;6;20;1041;0;60;1:30.408;204.99;7;2070;20
24837;51;8;1041;0;60;1:30.512;204.755;9;2070;20
24838;210;825;1041;0;60;1:30.456;204.881;8;2070;20
24839;3;849;1041;0;60;1:31.377;202.816;13;2070;20
24840;213;826;1041;0;60;1:32.214;200.975;16;2070;20
24841;1;846;1041;0;42;1:32.328;200.727;17;2070;20
24842;9;848;1041;0;23;1:32.330;200.723;18;2070;20
